Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
17-05-2022,S001,P0015,Groceries,East,341,30,118,30.04,65.99,20,Cloudy,1,69.45,Winter
17-03-2022,S003,P0018,Groceries,West,288,222,60,217.25,29.35,20,Rainy,0,31.57,Winter
30-04-2022,S005,P0008,Toys,North,499,358,192,361.93,95.29,15,Rainy,0,91.17,Winter
22-02-2022,S003,P0002,Groceries,East,422,187,40,198.37,85.13,20,Cloudy,1,82.11,Winter
19-05-2022,S004,P0013,Groceries,North,244,75,57,88.09,42.19,5,Sunny,0,46.16,Summer
28-01-2022,S005,P0004,Furniture,South,429,377,78,389.88,32.01,5,Rainy,0,29.94,Summer
21-04-2022,S001,P0018,Groceries,East,406,80,53,93.28,72.29,15,Snowy,1,68.82,Summer
17-01-2022,S005,P0017,Groceries,South,325,173,93,172.69,82.4,15,Sunny,1,83.36,Autumn
26-02-2022,S005,P0006,Groceries,North,438,46,67,45.14,68.13,20,Rainy,0,63.7,Winter
23-01-2022,S005,P0016,Furniture,West,117,31,172,33.44,89.95,10,Snowy,0,92.2,Autumn
01-03-2022,S002,P0020,Furniture,East,320,296,61,292.26,89.74,10,Cloudy,1,91.17,Spring
19-03-2022,S004,P0004,Electronics,North,352,306,196,301.46,75.12,20,Snowy,1,76.17,Summer
13-04-2022,S003,P0005,Furniture,South,121,83,124,87.14,39.2,10,Sunny,0,40.89,Autumn
10-04-2022,S004,P0009,Furniture,North,307,93,199,105.75,44.75,10,Sunny,0,44.22,Autumn
03-02-2022,S001,P0014,Electronics,North,213,46,118,51.9,52.89,15,Cloudy,0,53.39,Winter
17-02-2022,S005,P0002,Toys,South,149,26,134,44.89,72.88,5,Rainy,0,72.84,Winter
25-03-2022,S003,P0011,Furniture,West,293,241,49,241.57,67.37,15,Sunny,1,70.52,Autumn
22-04-2022,S003,P0014,Toys,West,277,166,48,177.68,45.77,15,Snowy,0,41.92,Winter
08-04-2022,S005,P0005,Groceries,South,119,17,166,14.27,13.17,20,Snowy,1,14.41,Winter
10-04-2022,S001,P0016,Electronics,East,110,10,130,28.47,35.4,0,Snowy,0,35.42,Summer
18-03-2022,S001,P0006,Groceries,East,415,119,136,113.79,56.81,0,Sunny,1,56.37,Autumn
03-01-2022,S001,P0016,Clothing,East,148,31,160,35.11,93.61,15,Snowy,1,94.15,Spring
09-03-2022,S001,P0008,Toys,North,342,305,121,307.07,83.51,5,Snowy,0,87.06,Winter
04-05-2022,S003,P0004,Electronics,North,251,188,51,187.51,92.74,15,Snowy,1,91.56,Spring
28-03-2022,S005,P0003,Clothing,North,107,22,21,18.72,33.24,20,Sunny,1,29.61,Autumn
18-05-2022,S001,P0009,Toys,South,172,65,142,83.03,11.08,20,Sunny,0,7.42,Summer
04-02-2022,S005,P0004,Furniture,East,494,414,188,430.78,41.05,15,Sunny,1,44.62,Summer
12-03-2022,S001,P0007,Furniture,East,490,10,33,14.43,18.96,10,Cloudy,1,20.24,Winter
21-02-2022,S001,P0003,Toys,South,136,114,164,110.12,14.97,0,Sunny,0,10.62,Autumn
07-03-2022,S005,P0020,Toys,West,463,172,91,177.68,60.8,5,Rainy,1,59.12,Winter
07-02-2022,S004,P0005,Electronics,North,62,24,36,25.03,46.87,0,Sunny,1,46.88,Spring
29-04-2022,S005,P0004,Furniture,East,307,199,109,191.48,89.99,15,Sunny,1,89.45,Winter
06-03-2022,S001,P0011,Furniture,West,452,108,152,116.22,97.3,0,Sunny,0,96.44,Summer
24-04-2022,S003,P0004,Electronics,South,303,56,167,64.03,96.23,5,Snowy,1,92.66,Winter
01-01-2022,S002,P0006,Furniture,North,492,250,168,242.57,85.59,20,Cloudy,0,86.82,Winter
17-04-2022,S001,P0002,Groceries,East,230,36,61,52.33,92.31,0,Cloudy,1,89.0,Winter
18-03-2022,S003,P0020,Electronics,North,84,75,98,77.17,92.27,15,Rainy,0,91.52,Summer
11-05-2022,S004,P0018,Electronics,North,162,103,176,119.4,77.47,5,Sunny,0,75.86,Autumn
08-04-2022,S003,P0005,Electronics,East,269,182,189,178.02,18.11,10,Cloudy,1,13.89,Autumn
19-05-2022,S001,P0013,Furniture,North,286,281,126,284.15,12.13,15,Sunny,0,10.32,Autumn
10-05-2022,S002,P0009,Clothing,East,444,16,112,6.92,36.12,20,Rainy,0,32.83,Autumn
08-03-2022,S005,P0004,Groceries,South,243,206,118,196.13,76.76,10,Rainy,1,80.31,Autumn
02-04-2022,S004,P0012,Furniture,East,292,61,173,57.06,43.79,20,Rainy,0,44.37,Summer
11-04-2022,S002,P0020,Electronics,West,294,125,60,115.58,29.07,15,Snowy,0,27.54,Winter
23-05-2022,S004,P0016,Clothing,North,449,87,43,99.25,36.74,15,Sunny,0,39.81,Spring
27-03-2022,S005,P0005,Toys,South,267,33,154,44.66,68.91,5,Rainy,1,68.6,Winter
26-04-2022,S004,P0006,Electronics,North,180,128,182,120.47,29.9,15,Rainy,0,32.52,Winter
09-05-2022,S005,P0009,Toys,East,75,70,117,63.0,44.68,15,Rainy,1,43.63,Spring
25-04-2022,S005,P0012,Clothing,South,321,172,119,189.52,31.8,20,Sunny,0,32.08,Autumn
25-05-2022,S004,P0019,Electronics,East,492,292,91,297.61,63.99,0,Sunny,1,67.19,Summer
05-05-2022,S001,P0009,Toys,South,377,198,132,213.95,37.93,15,Sunny,1,34.22,Spring
12-01-2022,S001,P0003,Clothing,West,207,164,33,169.01,14.77,0,Cloudy,1,17.97,Autumn
02-02-2022,S004,P0017,Furniture,North,141,69,191,62.59,56.02,20,Rainy,0,57.89,Summer
23-02-2022,S003,P0006,Groceries,West,246,211,114,215.67,57.73,10,Snowy,0,56.35,Spring
17-05-2022,S002,P0003,Clothing,North,325,41,196,42.62,94.55,5,Rainy,1,93.24,Winter
13-05-2022,S001,P0002,Clothing,South,50,19,151,17.39,24.17,5,Sunny,0,21.7,Spring
25-03-2022,S005,P0007,Furniture,South,272,263,121,271.33,51.51,10,Cloudy,0,53.58,Spring
30-03-2022,S002,P0016,Toys,East,55,39,142,29.61,15.16,10,Sunny,0,17.87,Summer
19-04-2022,S004,P0011,Clothing,West,67,61,193,61.2,39.78,10,Sunny,1,41.69,Autumn
30-05-2022,S005,P0009,Electronics,South,134,103,175,115.39,37.74,0,Rainy,1,36.11,Spring
23-01-2022,S001,P0008,Toys,East,143,54,71,48.2,11.2,0,Rainy,0,9.28,Spring
15-02-2022,S003,P0013,Groceries,East,197,140,138,137.17,19.79,10,Rainy,1,20.43,Autumn
14-02-2022,S001,P0003,Toys,North,158,67,131,65.42,64.55,0,Cloudy,1,63.11,Autumn
15-03-2022,S005,P0016,Electronics,West,390,390,48,397.77,18.79,10,Rainy,0,15.79,Spring
07-02-2022,S001,P0019,Groceries,North,98,63,190,81.38,92.58,0,Snowy,1,94.09,Autumn
10-01-2022,S004,P0013,Furniture,West,175,35,169,27.92,64.37,20,Cloudy,0,62.68,Spring
15-02-2022,S004,P0020,Clothing,East,232,71,126,83.43,25.87,5,Snowy,1,25.65,Winter
07-03-2022,S001,P0017,Electronics,South,346,14,62,14.34,75.62,15,Snowy,0,75.19,Winter
08-01-2022,S001,P0020,Groceries,South,348,151,126,154.58,65.67,15,Cloudy,1,68.33,Winter
03-03-2022,S003,P0016,Toys,East,196,196,107,205.3,80.58,20,Sunny,0,83.88,Autumn
22-05-2022,S004,P0002,Toys,South,256,249,111,243.67,99.58,0,Snowy,1,101.97,Spring
29-01-2022,S001,P0004,Groceries,West,360,353,73,357.55,27.22,20,Snowy,1,29.89,Summer
26-01-2022,S004,P0007,Electronics,North,91,19,45,27.48,33.38,15,Cloudy,0,36.66,Spring
10-02-2022,S002,P0006,Electronics,South,345,270,126,267.88,79.97,15,Sunny,1,83.51,Summer
03-03-2022,S005,P0019,Furniture,East,208,135,62,140.5,85.88,0,Snowy,1,82.32,Winter
24-03-2022,S002,P0005,Furniture,West,476,117,150,115.04,99.87,5,Cloudy,1,95.08,Autumn
13-05-2022,S003,P0015,Toys,North,363,238,157,231.56,76.17,0,Rainy,1,79.14,Spring
10-02-2022,S004,P0004,Clothing,East,336,215,47,232.91,23.46,15,Snowy,1,20.65,Summer
09-04-2022,S005,P0010,Groceries,North,299,138,55,151.22,12.57,0,Cloudy,1,11.92,Autumn
28-01-2022,S005,P0013,Groceries,South,298,265,120,284.8,18.58,5,Rainy,1,16.31,Summer
23-01-2022,S002,P0003,Toys,East,400,387,76,401.41,43.71,0,Sunny,1,42.83,Summer
28-02-2022,S001,P0019,Toys,South,316,149,31,160.23,30.92,0,Rainy,0,33.1,Autumn
08-02-2022,S004,P0007,Toys,West,320,284,46,283.38,88.79,20,Cloudy,1,91.16,Autumn
19-04-2022,S002,P0014,Electronics,East,414,312,187,311.98,26.62,15,Cloudy,1,28.78,Summer
14-05-2022,S004,P0017,Groceries,North,269,83,142,101.0,43.02,10,Rainy,0,42.07,Summer
17-05-2022,S003,P0002,Toys,East,433,200,83,219.13,55.69,5,Sunny,0,53.56,Autumn
24-04-2022,S005,P0008,Clothing,North,129,110,136,108.37,77.78,0,Sunny,0,77.52,Winter
02-02-2022,S002,P0008,Groceries,West,343,14,49,33.56,66.5,10,Snowy,1,62.95,Winter
12-02-2022,S001,P0015,Groceries,North,130,17,101,24.34,60.35,15,Cloudy,0,60.78,Summer
09-02-2022,S002,P0004,Electronics,South,305,99,52,104.47,38.43,20,Sunny,1,43.3,Winter
15-04-2022,S004,P0010,Electronics,North,317,315,178,305.17,23.73,5,Snowy,0,18.95,Summer
22-04-2022,S004,P0018,Toys,South,232,40,174,40.96,59.16,0,Snowy,0,54.28,Winter
15-01-2022,S001,P0002,Clothing,North,122,92,160,111.5,98.02,20,Sunny,1,96.21,Spring
31-03-2022,S002,P0012,Groceries,West,235,14,121,29.57,49.14,10,Snowy,0,49.06,Autumn
19-03-2022,S001,P0004,Toys,South,354,199,87,207.27,30.52,15,Snowy,0,30.61,Autumn
19-02-2022,S004,P0020,Clothing,South,457,75,31,73.56,28.16,15,Rainy,0,25.9,Autumn
02-02-2022,S003,P0014,Electronics,East,484,76,69,86.1,61.85,5,Sunny,0,60.77,Autumn
26-05-2022,S004,P0005,Furniture,North,378,372,184,382.65,80.35,0,Sunny,0,81.17,Autumn
27-01-2022,S004,P0002,Clothing,East,400,36,117,54.23,38.54,0,Cloudy,0,38.4,Summer
22-01-2022,S003,P0019,Toys,East,343,283,96,300.94,92.03,10,Rainy,0,90.3,Autumn
27-03-2022,S004,P0019,Clothing,West,156,76,160,72.91,29.32,15,Cloudy,1,27.57,Autumn
22-03-2022,S005,P0009,Furniture,East,266,217,99,216.75,44.86,5,Cloudy,0,44.54,Summer
07-01-2022,S004,P0015,Groceries,South,495,174,58,171.72,99.47,10,Cloudy,0,102.21,Autumn
24-04-2022,S005,P0013,Toys,North,429,337,40,335.79,92.15,0,Sunny,1,87.74,Summer
12-03-2022,S001,P0012,Groceries,South,321,35,50,45.89,96.18,0,Snowy,1,98.07,Winter
20-04-2022,S005,P0018,Furniture,East,99,98,196,111.6,72.58,20,Rainy,1,67.66,Winter
12-04-2022,S005,P0018,Toys,South,313,129,52,128.59,51.0,0,Rainy,0,47.42,Spring
08-02-2022,S003,P0002,Electronics,North,205,1,77,0.79,92.29,15,Cloudy,0,92.58,Autumn
19-01-2022,S001,P0016,Clothing,East,50,0,166,13.36,98.44,5,Snowy,0,101.34,Autumn
22-05-2022,S003,P0010,Toys,East,229,0,75,-4.59,58.51,15,Sunny,0,62.67,Autumn
28-05-2022,S004,P0001,Furniture,East,165,96,168,108.12,64.95,0,Cloudy,0,62.19,Summer
22-01-2022,S001,P0001,Electronics,North,450,191,197,181.42,87.64,0,Snowy,1,91.45,Spring
13-05-2022,S002,P0003,Clothing,East,147,71,44,82.99,86.03,20,Sunny,0,89.92,Winter
09-03-2022,S001,P0009,Groceries,West,231,128,105,139.7,26.26,0,Rainy,0,27.51,Autumn
17-01-2022,S004,P0014,Groceries,West,274,183,140,173.64,25.63,15,Snowy,1,25.43,Winter
13-04-2022,S005,P0014,Electronics,West,363,74,158,72.67,72.69,15,Sunny,0,72.45,Summer
12-02-2022,S001,P0014,Toys,East,51,7,77,9.64,68.1,5,Sunny,1,64.25,Summer
23-04-2022,S005,P0013,Furniture,East,321,296,83,309.59,24.86,10,Rainy,1,26.6,Spring
19-04-2022,S005,P0013,Toys,North,153,3,129,17.13,53.03,0,Sunny,1,56.83,Winter
16-01-2022,S003,P0009,Groceries,West,369,269,155,287.51,57.95,10,Snowy,1,53.11,Autumn
05-05-2022,S005,P0005,Groceries,West,212,22,102,18.14,82.63,0,Rainy,1,86.78,Spring
27-03-2022,S003,P0008,Electronics,North,280,115,172,112.72,51.76,0,Snowy,1,52.59,Autumn
21-02-2022,S005,P0005,Groceries,North,438,130,22,127.58,44.3,10,Rainy,0,45.9,Spring
15-01-2022,S004,P0002,Electronics,South,481,116,111,127.96,43.37,15,Cloudy,1,46.04,Spring
21-05-2022,S005,P0008,Toys,East,394,5,90,5.06,12.12,0,Sunny,1,13.97,Autumn
02-02-2022,S002,P0001,Clothing,North,92,84,182,103.94,23.87,20,Rainy,1,22.45,Spring
07-05-2022,S003,P0006,Electronics,North,396,393,37,402.46,68.97,10,Rainy,1,71.27,Winter
18-05-2022,S003,P0008,Toys,East,54,20,48,33.03,23.23,20,Rainy,0,19.47,Spring
13-03-2022,S004,P0011,Furniture,North,415,52,47,42.24,86.23,15,Cloudy,1,81.99,Summer
16-03-2022,S002,P0011,Electronics,North,253,174,156,183.58,41.8,5,Snowy,1,45.98,Summer
24-05-2022,S001,P0012,Clothing,West,94,46,22,61.39,33.45,5,Cloudy,0,29.39,Spring
18-01-2022,S003,P0012,Electronics,North,463,420,171,434.7,26.97,15,Snowy,1,23.52,Summer
09-02-2022,S004,P0017,Clothing,East,482,135,53,141.43,85.11,10,Cloudy,1,80.37,Summer
25-03-2022,S003,P0014,Furniture,East,190,119,186,118.84,24.45,15,Snowy,1,27.47,Autumn
18-01-2022,S004,P0013,Toys,North,93,76,115,86.52,97.61,20,Rainy,1,97.14,Spring
04-04-2022,S005,P0009,Clothing,East,101,45,78,49.43,84.27,0,Cloudy,1,88.64,Spring
11-04-2022,S004,P0011,Toys,North,430,299,139,289.91,74.8,0,Sunny,1,77.95,Winter
21-01-2022,S001,P0017,Electronics,East,200,189,74,182.76,90.16,15,Snowy,1,91.46,Autumn
21-01-2022,S001,P0006,Toys,South,449,125,42,127.94,18.96,15,Sunny,0,16.93,Autumn
08-02-2022,S005,P0014,Furniture,North,99,26,75,45.3,95.53,5,Sunny,1,91.85,Summer
02-02-2022,S002,P0018,Furniture,North,209,181,42,183.97,71.42,0,Rainy,1,75.18,Spring
14-02-2022,S002,P0005,Furniture,North,180,78,64,80.68,33.96,10,Cloudy,1,33.05,Autumn
13-04-2022,S004,P0011,Clothing,East,95,44,136,61.46,52.9,20,Snowy,0,48.31,Autumn
27-03-2022,S005,P0009,Toys,North,472,90,112,81.79,15.9,10,Cloudy,0,16.62,Summer
23-01-2022,S003,P0018,Groceries,West,174,105,39,113.89,31.01,15,Snowy,1,32.58,Summer
10-02-2022,S004,P0013,Groceries,West,77,73,198,72.28,23.24,0,Sunny,1,25.76,Spring
25-02-2022,S004,P0015,Clothing,West,216,80,96,74.01,99.33,0,Snowy,1,100.89,Summer
01-04-2022,S005,P0004,Electronics,West,148,23,111,35.01,21.3,0,Sunny,1,23.25,Summer
23-05-2022,S004,P0009,Clothing,South,355,276,101,277.45,56.24,5,Cloudy,0,60.88,Autumn
23-02-2022,S003,P0016,Electronics,South,149,12,168,13.28,53.18,0,Rainy,0,50.56,Spring
26-03-2022,S001,P0019,Groceries,East,93,80,122,74.23,94.92,10,Sunny,0,93.85,Spring
02-03-2022,S005,P0014,Toys,West,392,356,25,360.55,37.7,5,Snowy,0,35.18,Summer
21-03-2022,S002,P0016,Groceries,North,237,164,32,183.8,45.82,15,Rainy,1,46.58,Winter
02-05-2022,S002,P0017,Toys,West,113,36,51,49.83,86.55,10,Cloudy,0,82.44,Spring
16-01-2022,S001,P0020,Furniture,South,423,265,111,280.06,60.51,20,Rainy,1,56.98,Summer
03-05-2022,S003,P0008,Clothing,West,302,82,151,85.99,51.12,10,Snowy,0,47.34,Summer
14-01-2022,S004,P0019,Furniture,North,119,76,129,76.71,28.18,0,Rainy,0,32.21,Autumn
26-02-2022,S004,P0013,Groceries,West,432,47,51,58.38,12.87,10,Cloudy,0,15.6,Winter
03-04-2022,S001,P0016,Clothing,North,334,327,126,343.9,34.47,15,Sunny,0,38.95,Spring
26-01-2022,S005,P0008,Electronics,West,280,54,171,61.54,54.85,0,Cloudy,1,56.94,Spring
27-05-2022,S003,P0011,Groceries,East,194,187,95,177.95,86.37,0,Snowy,0,83.39,Spring
26-02-2022,S002,P0002,Groceries,West,100,84,171,83.33,79.74,20,Cloudy,0,83.9,Winter
29-04-2022,S002,P0004,Toys,East,320,123,184,139.04,70.76,0,Sunny,0,72.26,Winter
04-05-2022,S003,P0002,Clothing,West,499,420,191,432.96,57.71,20,Snowy,1,59.72,Winter
28-02-2022,S003,P0003,Clothing,North,275,21,62,26.64,21.3,15,Rainy,0,17.33,Winter
13-03-2022,S002,P0003,Furniture,East,158,60,162,57.3,89.59,10,Sunny,0,85.77,Summer
28-02-2022,S002,P0013,Clothing,South,391,316,87,313.79,22.44,15,Snowy,1,26.5,Spring
09-04-2022,S002,P0002,Electronics,South,268,79,126,96.56,60.9,5,Rainy,0,65.27,Winter
18-02-2022,S005,P0009,Clothing,East,420,390,81,395.67,72.9,0,Sunny,1,75.39,Spring
01-03-2022,S001,P0005,Clothing,North,442,97,125,95.35,42.75,15,Rainy,1,40.68,Summer
06-01-2022,S002,P0003,Clothing,East,71,65,197,71.43,60.75,0,Rainy,0,62.18,Autumn
22-03-2022,S003,P0004,Furniture,North,238,137,160,136.87,39.15,10,Snowy,1,36.97,Spring
06-02-2022,S001,P0008,Toys,East,450,98,159,114.48,70.81,20,Snowy,0,65.88,Summer
02-04-2022,S002,P0001,Toys,North,290,129,45,122.05,21.56,15,Rainy,1,25.71,Summer
03-01-2022,S002,P0015,Furniture,West,193,187,57,177.8,46.25,0,Snowy,0,49.2,Spring
07-02-2022,S005,P0017,Groceries,North,395,273,33,281.1,23.62,15,Snowy,1,25.73,Spring
05-03-2022,S001,P0019,Toys,West,120,25,189,27.22,88.43,0,Rainy,1,89.18,Autumn
12-03-2022,S005,P0015,Electronics,South,356,324,188,334.1,39.06,20,Snowy,0,35.12,Winter
13-04-2022,S001,P0003,Toys,North,103,73,59,89.52,84.55,10,Snowy,1,88.26,Winter
20-01-2022,S003,P0009,Toys,South,495,469,165,470.75,27.14,10,Cloudy,1,28.59,Autumn
05-03-2022,S004,P0002,Groceries,East,164,1,133,-4.01,48.53,0,Snowy,0,51.06,Winter
22-05-2022,S001,P0009,Groceries,South,243,180,198,198.0,83.68,5,Rainy,0,84.62,Summer
28-04-2022,S003,P0020,Electronics,West,263,218,60,218.7,99.73,10,Cloudy,0,100.86,Autumn
02-03-2022,S005,P0012,Electronics,North,81,12,137,2.31,69.46,20,Cloudy,0,64.72,Winter
17-05-2022,S002,P0018,Furniture,East,169,137,167,134.03,44.13,0,Rainy,1,39.92,Summer
23-01-2022,S002,P0005,Electronics,North,176,151,115,155.6,81.62,0,Sunny,0,84.22,Winter
03-04-2022,S005,P0019,Furniture,West,487,216,159,228.13,49.9,0,Sunny,1,47.74,Autumn
16-05-2022,S004,P0014,Groceries,West,213,157,152,152.43,23.28,10,Sunny,0,26.04,Winter
01-04-2022,S001,P0011,Groceries,South,133,56,97,70.62,70.25,5,Snowy,0,68.24,Summer
25-02-2022,S004,P0012,Furniture,East,272,180,30,198.91,90.7,20,Cloudy,0,92.34,Spring
15-02-2022,S002,P0004,Clothing,East,276,258,126,249.0,40.79,0,Rainy,1,41.03,Winter
27-02-2022,S005,P0014,Electronics,West,303,237,83,254.14,60.26,15,Snowy,1,59.34,Spring
25-05-2022,S001,P0006,Toys,North,253,160,107,155.64,19.36,20,Cloudy,1,18.48,Autumn
27-02-2022,S002,P0019,Electronics,West,310,184,97,183.86,27.03,0,Rainy,0,29.25,Autumn
27-01-2022,S002,P0005,Toys,West,283,119,70,116.04,12.62,5,Snowy,0,13.1,Autumn
17-02-2022,S002,P0009,Furniture,West,485,416,21,433.54,94.6,15,Sunny,1,94.59,Spring
20-03-2022,S001,P0019,Toys,North,344,329,144,341.57,88.77,15,Sunny,0,92.85,Spring
30-03-2022,S003,P0020,Furniture,West,64,62,58,69.03,55.34,20,Sunny,1,57.63,Spring
29-05-2022,S004,P0017,Clothing,North,332,60,78,54.32,49.13,20,Sunny,1,52.99,Summer
17-05-2022,S005,P0005,Furniture,West,325,188,33,203.74,14.07,10,Rainy,0,13.6,Summer
01-04-2022,S005,P0001,Furniture,North,463,126,28,139.78,79.88,15,Rainy,0,78.23,Autumn
22-04-2022,S003,P0003,Clothing,West,193,8,40,17.0,27.4,15,Cloudy,0,31.05,Spring
25-01-2022,S002,P0018,Furniture,North,134,89,59,84.07,97.3,10,Sunny,0,99.21,Spring
02-03-2022,S003,P0017,Groceries,North,195,14,157,32.38,94.19,15,Cloudy,0,97.21,Summer
01-04-2022,S001,P0010,Toys,South,215,39,73,54.06,13.46,5,Sunny,1,17.4,Winter
05-03-2022,S003,P0013,Clothing,North,262,20,88,38.57,65.2,5,Sunny,0,64.28,Winter
16-04-2022,S002,P0014,Clothing,East,92,11,161,29.35,90.37,5,Sunny,0,91.69,Summer
01-02-2022,S004,P0008,Toys,East,226,187,53,187.79,34.88,15,Sunny,0,39.46,Summer
19-01-2022,S001,P0010,Electronics,North,444,119,183,125.51,70.99,5,Cloudy,1,74.22,Winter
02-05-2022,S002,P0012,Clothing,West,323,60,127,55.48,47.78,20,Rainy,0,43.57,Winter
13-03-2022,S004,P0002,Clothing,South,418,212,65,230.44,41.59,0,Sunny,1,39.55,Spring
05-04-2022,S003,P0017,Groceries,North,118,111,92,124.55,81.98,5,Sunny,1,77.97,Winter
20-02-2022,S005,P0007,Toys,East,200,16,49,13.05,14.53,10,Rainy,1,19.05,Summer
01-05-2022,S004,P0015,Furniture,East,65,21,97,25.62,10.82,0,Rainy,1,7.09,Autumn
12-03-2022,S001,P0017,Furniture,East,480,299,141,317.85,57.19,0,Rainy,0,52.52,Autumn
27-04-2022,S004,P0015,Electronics,North,266,60,117,60.03,32.47,20,Rainy,1,36.91,Winter
19-02-2022,S003,P0006,Furniture,West,385,109,171,116.83,40.11,5,Sunny,1,40.79,Autumn
02-03-2022,S003,P0007,Electronics,West,317,242,56,241.83,63.48,0,Snowy,0,67.95,Summer
25-05-2022,S002,P0020,Electronics,East,458,283,39,284.62,17.79,15,Snowy,1,20.85,Autumn
19-05-2022,S005,P0020,Furniture,North,100,34,148,47.77,76.7,20,Sunny,1,76.13,Autumn
11-03-2022,S001,P0020,Furniture,West,337,81,30,98.63,96.73,0,Cloudy,0,92.56,Summer
25-02-2022,S005,P0011,Electronics,North,69,28,144,45.73,13.08,15,Sunny,0,16.06,Winter
14-03-2022,S002,P0007,Furniture,North,369,16,28,28.74,29.58,0,Rainy,1,34.05,Autumn
13-01-2022,S002,P0009,Electronics,South,442,335,168,335.05,62.82,15,Sunny,0,64.74,Winter
16-05-2022,S005,P0007,Toys,East,426,223,155,218.39,25.53,20,Cloudy,0,24.71,Spring
10-03-2022,S003,P0007,Clothing,East,385,68,54,67.72,93.75,15,Snowy,0,95.68,Spring
24-03-2022,S003,P0005,Electronics,North,126,117,64,115.6,16.18,0,Cloudy,0,17.52,Spring
27-05-2022,S005,P0013,Toys,North,498,381,160,379.14,62.99,20,Sunny,1,60.5,Spring
07-03-2022,S003,P0016,Clothing,South,431,17,148,29.46,44.27,20,Snowy,0,43.6,Winter
02-01-2022,S003,P0020,Electronics,East,155,0,92,9.42,57.07,10,Rainy,1,53.34,Summer
30-03-2022,S003,P0012,Electronics,West,127,41,137,57.38,60.32,20,Sunny,0,61.47,Spring
08-04-2022,S004,P0020,Clothing,West,132,23,124,28.51,77.84,15,Rainy,1,80.51,Summer
16-01-2022,S005,P0010,Electronics,North,288,115,112,134.19,23.11,0,Rainy,0,27.05,Summer
28-05-2022,S004,P0005,Electronics,North,170,74,77,82.88,53.23,20,Rainy,1,49.75,Summer
23-05-2022,S002,P0017,Clothing,West,428,185,168,176.91,90.06,0,Snowy,0,92.71,Winter
23-05-2022,S001,P0014,Groceries,North,492,485,162,496.96,10.1,10,Cloudy,0,14.51,Spring
21-05-2022,S001,P0008,Furniture,West,250,181,167,171.1,90.58,5,Sunny,0,87.89,Summer
08-03-2022,S005,P0008,Toys,East,123,28,58,32.76,57.66,10,Rainy,1,62.48,Spring
21-05-2022,S002,P0003,Furniture,North,374,89,103,106.61,67.12,5,Sunny,0,62.59,Winter
23-04-2022,S004,P0011,Clothing,East,440,388,40,384.74,96.5,10,Sunny,1,100.42,Autumn
16-04-2022,S004,P0017,Groceries,North,485,203,187,202.37,72.71,5,Rainy,1,74.46,Summer
29-04-2022,S004,P0009,Clothing,West,432,179,78,170.51,11.97,5,Rainy,0,12.31,Summer
16-03-2022,S005,P0001,Clothing,West,200,46,80,55.83,26.38,0,Sunny,0,24.18,Summer
20-05-2022,S001,P0003,Furniture,West,404,220,182,216.71,20.3,5,Snowy,1,20.32,Winter
16-01-2022,S003,P0017,Groceries,West,388,23,121,15.03,41.9,0,Rainy,1,46.45,Summer
29-01-2022,S002,P0009,Furniture,North,53,50,167,58.69,75.1,5,Snowy,1,72.55,Winter
05-01-2022,S002,P0017,Groceries,East,399,294,100,302.77,13.13,15,Snowy,0,9.46,Summer
27-02-2022,S005,P0010,Furniture,South,132,117,140,125.1,90.84,10,Snowy,1,89.49,Winter
03-05-2022,S002,P0005,Furniture,South,436,39,128,41.38,85.01,20,Snowy,0,80.12,Spring
16-01-2022,S005,P0009,Furniture,North,358,214,168,226.48,75.34,20,Snowy,1,74.16,Spring
15-03-2022,S005,P0019,Groceries,South,180,55,197,74.41,28.73,10,Rainy,0,33.41,Autumn
28-01-2022,S005,P0001,Electronics,East,223,164,199,166.82,60.37,10,Snowy,1,63.21,Spring
15-05-2022,S004,P0019,Groceries,West,123,102,41,111.64,95.41,0,Snowy,0,95.02,Spring
03-04-2022,S003,P0003,Furniture,West,405,359,37,372.17,34.22,0,Sunny,1,33.82,Summer
26-02-2022,S005,P0007,Toys,West,344,124,38,135.98,39.1,15,Rainy,1,41.33,Spring
09-02-2022,S004,P0006,Clothing,North,96,39,121,38.21,35.21,5,Cloudy,1,31.46,Winter
17-02-2022,S002,P0008,Clothing,North,282,74,199,72.8,94.13,5,Cloudy,0,91.32,Spring
02-04-2022,S004,P0006,Furniture,West,478,138,180,134.5,54.24,15,Cloudy,0,53.99,Winter
13-01-2022,S002,P0019,Groceries,East,409,247,25,237.93,46.04,20,Cloudy,1,46.69,Summer
30-01-2022,S003,P0012,Groceries,East,231,203,68,215.68,63.65,10,Sunny,0,66.19,Winter
16-04-2022,S002,P0015,Electronics,South,245,68,120,74.87,98.34,5,Snowy,1,100.91,Winter
20-04-2022,S002,P0009,Groceries,East,76,26,97,45.24,10.9,20,Snowy,1,8.07,Spring
08-05-2022,S002,P0009,Clothing,North,341,95,56,91.48,76.81,20,Snowy,0,76.9,Winter
19-05-2022,S001,P0010,Clothing,South,148,88,137,100.07,90.06,15,Snowy,1,87.94,Spring
15-01-2022,S005,P0018,Toys,West,164,62,55,52.44,76.06,20,Rainy,0,72.36,Spring
06-03-2022,S004,P0006,Electronics,North,201,21,100,21.55,84.46,0,Sunny,0,82.1,Winter
